 개방자치단체코드 , 관리번호 , 인허가일자 , 인허가취소일자 , 영업상태코드 , 영업상태명 , 상세영업상태코드 , 상세영업상태명 , 폐업일자 , 휴업시작일자 , 휴업종료일자 , 재개업일자 , 전화번호 , 소재지면적 , 소재지우편번호 , 지번주소 , 도로명주소 , 도로명우편번호 , 사업장명 , 최종수정일자 , 데이터갱신구분 , 데이터갱신일자 , 업태구분명 , 좌표정보(X) , 좌표정보(Y) , 위생업태명 , 남성종사자수 , 여성종사자수 , 영업장주변구분명 , 등급구분명 , 급수시설구분명 , 총인원 , 본사종업원수 , 공장사무직종업원수 , 공장판매직종업원수 , 공장생산직종업원수 , 건물소유구분명 , 보증액 , 월세액 , 다중이용업소여부 , 시설총규모 , 전통업소지정번호 , 전통업소주된음식 , 홈페이지 ,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
3210000, 3210000-102-2000-14856 ,20000601,  ,3, 폐업 ,2, 폐업 ,20080417,  ,  ,  , 02 5824749 ,87.1,137818, 서울특별시 서초구 방배동 445-4번지  ,  ,  , 파파 ,2.00801E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198381.1473,441645.2881, 룸살롱 ,0,0, 유흥업소밀집지역 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,87.1,  ,  ,  ,서울특별시 서초구 방배동 445-4번지  ,126.9824888,37.4769948,정좌표,1.16501E+18,구주소,서울특별시 서초구 방배천로 5-1,서울특별시 서초구 방배동 445-4,6693,1165061000,방배2동,1165010100,방배동
3210000, 3210000-102-2000-14859 ,20000612,  ,3, 폐업 ,2, 폐업 ,20100804,  ,  ,  ,234454971,291.89,137902, 서울특별시 서초구 잠원동 6-1번지 지하1층  ,  ,  , 소낙비 ,2.00802E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,201530.4755,446268.2943, 카바레 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,291.89,  ,  ,  ,서울특별시 서초구 잠원동 6-1번지 지하1층  ,127.0181352,37.5185645,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로107길 6,서울특별시 서초구 잠원동 6-1,6524,1165054000,잠원동,1165010600,잠원동
3210000, 3210000-102-2000-14863 ,20000619,  ,3, 폐업 ,2, 폐업 ,20030826,  ,  ,  ,234731759,151.6,137860, 서울특별시 서초구 서초동 1338-11번지  ,  ,  , 제이앤드큐(JandQ)클럽 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202600.2045,443230.1682, 룸살롱 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,151.6,  ,  ,  ,서울특별시 서초구 서초동 1338-11번지  ,127.0302755,37.4912909,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로51길 1,서울특별시 서초구 서초동 1338-11,6628,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2000-14865 ,20000620,  ,3, 폐업 ,2, 폐업 ,20110210,  ,  ,  , 02 5418877 ,556.63,137902, 서울특별시 서초구 잠원동 6-1번지 지상 13층  ,  ,  , 툴팝 ,2.01012E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,201530.4755,446268.2943, 룸살롱 ,  ,  , 기타 ,  , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,556.63,  ,  ,  ,서울특별시 서초구 잠원동 6-1번지 지상 13층  ,127.0181352,37.5185645,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로107길 6,서울특별시 서초구 잠원동 6-1,6524,1165054000,잠원동,1165010600,잠원동
3210000, 3210000-102-2000-14866 ,20000622,  ,3, 폐업 ,2, 폐업 ,20150527,  ,  ,  , 02 5253421 ,291.89,137860, 서울특별시 서초구 서초동 1338-8번지 1층  , 서울특별시 서초구 효령로79길 1 (서초동1층) ,6628, 뉴욕 ,2.01402E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202601.4314,443079.2597, 룸살롱 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,291.89,  ,  ,  ,서울특별시 서초구 서초동 1338-8번지 1층  ,127.0301915,37.4899116,정좌표,1.16501E+18,구주소,서울특별시 서초구 효령로79길 1,서울특별시 서초구 서초동 1338-8,6628,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2000-14887 ,20000819,  ,3, 폐업 ,2, 폐업 ,20051012,  ,  ,  , 02 5522127 ,152.36,137855, 서울특별시 서초구 서초동 1304-2번지  ,  ,  , 월든 ,2.00311E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202146.765,444467.7144, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,152.36,  ,  ,  ,서울특별시 서초구 서초동 1304-2번지  ,127.0250761,37.5024121,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로 449,서울특별시 서초구 서초동 1304-2,6611,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-2000-14890 ,20000830,  ,3, 폐업 ,2, 폐업 ,20020106,  ,  ,  , 02 5336348 ,251.26,137856, 서울특별시 서초구 서초동 1308-26번지 ~29호 (2층)  , 서울특별시 서초구 서초대로73길 42 (서초동~29호 (2층)) ,6612, 미르피아 ,2.02001E+13, U , 2020-01-08 02:40:00.0 , 룸살롱 ,202085.1126,444323.8051, 룸살롱 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,251.26,  ,  ,  ,서울특별시 서초구 서초동 1308-26번지 ~29호 (2층)  ,127.0243361,37.5010544,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로73길 42,서울특별시 서초구 서초동 1308-26,6612,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-2000-14922 ,20000929,  ,3, 폐업 ,2, 폐업 ,20141212,  ,  ,  ,234818503,149.82,137855, 서울특별시 서초구 서초동 1303-15번지  ,  ,  , 원플러스원 ,2.01411E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202011.5708,444527.3087, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,149.82,  ,  ,  ,서울특별시 서초구 서초동 1303-15번지  ,127.0235422,37.5029581,정좌표,1.16501E+18,구주소,서울특별시 서초구 사평대로58길 12,서울특별시 서초구 서초동 1303-15,6611,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-2000-14966 ,20001004,  ,3, 폐업 ,2, 폐업 ,20130502,  ,  ,  , 02 5160168 ,495.84,137903, 서울특별시 서초구 잠원동 21-2번지  , 서울특별시 서초구 강남대로 601 (잠원동) ,6526, 스타일 ,2.01112E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,201640.9658,445894.8785, 룸살롱 ,  ,  , 유흥업소밀집지역 ,  , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,495.84,  ,  ,  ,서울특별시 서초구 잠원동 21-2번지  ,127.0193438,37.5152497,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로 601,서울특별시 서초구 잠원동 21-2,6526,1165054000,잠원동,1165010600,잠원동
3210000, 3210000-102-2000-14980 ,20001012,  ,3, 폐업 ,2, 폐업 ,20210526,  ,  ,  ,  ,221.23,137858, 서울특별시 서초구 서초동 1330-13  , 서울특별시 서초구 서초대로78길 50 (서초동) ,6626, 명문가 ,2.02105E+13, U , 2021-05-28 02:40:00.0 , 룸살롱 ,202465.2242,443462.3522, 룸살롱 ,0,12, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,221.23,  ,  ,  ,서울특별시 서초구 서초동 1330-13  ,127.0286769,37.4933592,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로78길 50,서울특별시 서초구 서초동 1330-13,6626,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2000-15540 ,20001018,  ,3, 폐업 ,2, 폐업 ,20090106,  ,  ,  , 02 5787177 ,421.2,137887, 서울특별시 서초구 양재동 12-7번지  ,  ,  , 수노래 ,2.00712E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,203066.797,442425.6445, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,421.2,  ,  ,  ,서울특별시 서초구 양재동 12-7번지  ,127.0354577,37.4840168,정좌표,1.16501E+18,구주소,서울특별시 서초구 남부순환로350길 12,서울특별시 서초구 양재동 12-7,6736,1165065100,양재1동,1165010200,양재동
3210000, 3210000-102-2000-15014 ,20001026,  ,3, 폐업 ,2, 폐업 ,20021021,  ,  ,  ,234821375,292.3,137856, 서울특별시 서초구 서초동 1308-6번지  ,  ,  , 강남 노래뱅크 ,2.00011E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202138.4572,444336.0749, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,292.3,  ,  ,  ,서울특별시 서초구 서초동 1308-6번지  ,127.0250122,37.5012402,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로77길 41,서울특별시 서초구 서초동 1308-6,6612,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-2000-15036 ,20001107,  ,3, 폐업 ,2, 폐업 ,20020204,  ,  ,  ,234749856,173.88,137858, 서울특별시 서초구 서초동 1327-11번지 지하1층  ,  ,  , 원플러스원 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202407.8829,443645.0934, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,173.88,  ,  ,  ,서울특별시 서초구 서초동 1327-11번지 지하1층  ,127.0280222,37.4950118,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로78길 32,서울특별시 서초구 서초동 1327-11,6621,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2000-15045 ,20001111,  ,3, 폐업 ,2, 폐업 ,20040112,  ,  ,  , 02 5811104 ,274.15,137725, 서울특별시 서초구 서초동 1588-1번지 지하  ,  ,  , 천사 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,201153.5436,442643.2808, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,274.15,  ,  ,  ,서울특별시 서초구 서초동 1588-1번지 지하  ,127.0138353,37.4859828,정좌표,1.16501E+18,구주소,서울특별시 서초구 반포대로14길 54,서울특별시 서초구 서초동 1588-1,6654,1165053000,서초3동,1165010800,서초동
3210000, 3210000-102-2000-15087 ,20001128,  ,3, 폐업 ,2, 폐업 ,20080910,  ,  ,  , 02 5445205 ,217.72,137809, 서울특별시 서초구 반포동 722-21번지  ,  ,  , IN BAR(인빠) ,2.00809E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,201867.4985,445191.1789, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,217.72,  ,  ,  ,서울특별시 서초구 반포동 722-21번지  ,127.0219259,37.5089457,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로 525,서울특별시 서초구 반포동 722-21,6536,1165056000,반포1동,1165010700,반포동
3210000, 3210000-102-2000-15117 ,20001209,  ,3, 폐업 ,2, 폐업 ,20200403,  ,  ,  , 02 5252346 ,138.86,137875, 서울특별시 서초구 서초동 1574-12번지  , 서울특별시 서초구 서초중앙로 123 (서초동) ,6644, 루비 ,2.02004E+13, U , 2020-04-05 02:40:00.0 , 룸살롱 ,201131.9924,443390.3105, 룸살롱 ,0,0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,138.86,  ,  ,  ,서울특별시 서초구 서초동 1574-12번지  ,127.0135885,37.4927116,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초중앙로 123,서울특별시 서초구 서초동 1574-12,6644,1165053000,서초3동,1165010800,서초동
3210000, 3210000-102-2000-15125 ,20001216,  ,3, 폐업 ,2, 폐업 ,20101122,  ,  ,  ,234747003,413.82,137860, 서울특별시 서초구 서초동 1337-8번지  ,  ,  , 하이원 ,2.01003E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202536.8769,443239.1685, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,413.82,  ,  ,  ,서울특별시 서초구 서초동 1337-8번지  ,127.0294719,37.4913474,정좌표,1.16501E+18,구주소,,서울특별시 서초구 서초동 1337-8,6627,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2000-15126 ,20001216,  ,3, 폐업 ,2, 폐업 ,20200129,  ,  ,  , 02  597 5033 ,336.28,137874, 서울특별시 서초구 서초동 1572-8번지  , 서울특별시 서초구 반포대로30길 지하 73 (서초동) ,  , 마세라티 ,2.02001E+13, U , 2020-01-30 02:40:00.0 , 룸살롱 ,201036.5994,443397.9307, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,336.28,  ,  ,  ,서울특별시 서초구 서초동 1572-8번지  ,127.0124905,37.4927925,정좌표,1.16501E+18,구주소,서울특별시 서초구 반포대로30길 73,서울특별시 서초구 서초동 1572-8,6645,1165053000,서초3동,1165010800,서초동
3210000, 3210000-102-2000-15538 ,20001218,  ,3, 폐업 ,2, 폐업 ,20180315,  ,  ,  , 02 5251246 ,136.72,137874, 서울특별시 서초구 서초동 1573-13번지 지하2층  , 서울특별시 서초구 반포대로30길 83 (서초동지하2층) ,  , 오렌지 ,2.01803E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,201087.1602,443413.2888, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,136.72,  ,  ,  ,서울특별시 서초구 서초동 1573-13번지 지하2층  ,127.0130769,37.4929236,정좌표,1.16501E+18,구주소,서울특별시 서초구 반포대로30길 81,서울특별시 서초구 서초동 1573-13,6644,1165053000,서초3동,1165010800,서초동
3210000, 3210000-102-2000-15539 ,20001221,  ,3, 폐업 ,2, 폐업 ,20050708,  ,  ,  ,234742639,  ,137953, 서울특별시 서초구 서초동 1601-3번지  ,  ,  , 아이피 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,201249.368,442607.0207, 룸살롱 ,0,0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,0,  ,  ,  ,서울특별시 서초구 서초동 1601-3번지  ,127.0149025,37.4856583,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초중앙로5길 10-15,서울특별시 서초구 서초동 1601-3,6654,1165053000,서초3동,1165010800,서초동
3210000, 3210000-102-2000-15162 ,20001230,  ,3, 폐업 ,2, 폐업 ,20021030,  ,  ,  ,234829127,258.3,137856, 서울특별시 서초구 서초동 1318-4번지  ,  ,  , 히아대스 ,2.00202E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202292.4363,444027.0435, 룸살롱 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,258.3,  ,  ,  ,서울특별시 서초구 서초동 1318-4번지  ,127.0267109,37.498452,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로 403,서울특별시 서초구 서초동 1318-4,6615,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-2001-15540 ,20010215,  ,3, 폐업 ,2, 폐업 ,20030416,  ,  ,  , 02 5810172 ,198.7,137860, 서울특별시 서초구 서초동 1337-23번지 지상2층  ,  ,  , 윈터 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,  ,  , 카바레 ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,198.7,  ,  ,  ,서울특별시 서초구 서초동 1337-23번지 지상2층  ,127.0292569,37.4922286,인근좌표,11650,구주소,,서울특별시 서초구 서초동 1337-23,NULL,,,1165010800,서초동
3210000, 3210000-102-2001-15551 ,20010219,  ,3, 폐업 ,2, 폐업 ,20130612,  ,  ,  ,234733090,518.26,137860, 서울특별시 서초구 서초동 1339-1번지 지하1층  ,  ,  , 아우라 엔터테인먼트 ,2.01306E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202594.605,443029.0883, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,518.26,  ,  ,  ,서울특별시 서초구 서초동 1339-1번지 지하1층  ,127.0301295,37.4894606,정좌표,1.16501E+18,구주소,서울특별시 서초구 효령로 427,서울특별시 서초구 서초동 1339-1,6628,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2001-16078 ,20000703,  ,3, 폐업 ,2, 폐업 ,20141125,  ,  ,  ,234748647,940.27,137858, 서울특별시 서초구 서초동 1330-14번지  , 서울특별시 서초구 서초대로78길 48 (서초동) ,6626, 풍림 ,2.0141E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202459.3705,443476.6577, 룸살롱 ,  ,15,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,940.27,  ,  ,  ,서울특별시 서초구 서초동 1330-14번지  ,127.0286073,37.4934938,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로 78-48,서울특별시 서초구 서초동 1330-14,6626,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-2000-14882 ,20000802,  ,3, 폐업 ,2, 폐업 ,20040402,  ,  ,  , 02 5798886 ,98.28,137887, 서울특별시 서초구 양재동 12-4번지  ,  ,  , 째즈 ,2.00308E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,203054.8223,442442.6545, 룸살롱 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,98.28,  ,  ,  ,서울특별시 서초구 양재동 12-4번지  ,127.0353314,37.4841689,정좌표,1.16501E+18,구주소,서울특별시 서초구 남부순환로350길 8,서울특별시 서초구 양재동 12-4,6736,1165065100,양재1동,1165010200,양재동
3210000, 3210000-102-2000-14886 ,20000818,  ,3, 폐업 ,2, 폐업 ,20040811,  ,  ,  , 02 5354222 ,1097,137960, 서울특별시 서초구 반포동 19-3번지 센트럴시티 비동 43호 ,  ,  , (주)시두스 ,2.00202E+13, I , 2018-08-31 23:59:59.0 , 관광호텔나이트(디스코) ,200250.4478,444683.2205, 관광호텔나이트(디스코) ,0,0, 기타 , 기타 ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,1097,  ,  ,  ,서울특별시 서초구 반포동 19-3번지 센트럴시티 비동 43호 ,127.0036294,37.5043596,(무료버전 위치정밀도 제한)정좌표,11650,구주소,서울특별시 서초구 신반포로 176,서울특별시 서초구 반포동 19-3,6546,1165058100,반포4동,1165010700,반포동
3210000, 3210000-102-1999-14487 ,19991125,  ,3, 폐업 ,2, 폐업 ,20060109,  ,  ,  , 02 5921280 ,268.56,137856, 서울특별시 서초구 서초동 1309-11번지 2층  ,  ,  , 알라딘 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,202080.0117,444448.8721, 스텐드바 ,0,0, 유흥업소밀집지역 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,268.56,  ,  ,  ,서울특별시 서초구 서초동 1309-11번지 2층  ,127.0243092,37.5022526,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로77길 55,서울특별시 서초구 서초동 1309-11,6611,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-1999-14500 ,19991127,  ,3, 폐업 ,2, 폐업 ,20060213,  ,  ,  , 02 5939193 ,967.02,137856, 서울특별시 서초구 서초동 1309-11번지  ,  ,  , 아데나 ,2.0041E+13, I , 2018-08-31 23:59:59.0 , 고고(디스코)클럽 ,202080.0117,444448.8721, 고고(디스코)클럽 ,0,0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,967.02,  ,  ,  ,서울특별시 서초구 서초동 1309-11번지  ,127.0243092,37.5022526,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로77길 55,서울특별시 서초구 서초동 1309-11,6611,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-1999-14568 ,19991222,  ,3, 폐업 ,2, 폐업 ,20010530,  ,  ,  ,234743307,88.92,137860, 서울특별시 서초구 서초동 1337-17번지 (지상1층)  ,  ,  , 뮤직크럽 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202521.3831,443368.0913, 룸살롱 ,0,0, 유흥업소밀집지역 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,88.92,  ,  ,  ,서울특별시 서초구 서초동 1337-17번지 (지상1층)  ,127.0292532,37.492517,정좌표,1.16501E+18,구주소,서울특별시 서초구 사임당로 180,서울특별시 서초구 서초동 1337-17,6627,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-1999-14570 ,19991222,  ,3, 폐업 ,2, 폐업 ,20000512,  ,  ,  ,234749383,140.11,137876, 서울특별시 서초구 서초동 1588-8번지 (지하1층 108115)  ,  ,  , 카네기 ,2.00308E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,201188.9213,442592.5948, 카바레 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,140.11,  ,  ,  ,서울특별시 서초구 서초동 1588-8번지 (지하1층 108115)  ,127.0142371,37.4855266,정좌표,1.16501E+18,구주소,서울특별시 서초구 효령로55길 15,서울특별시 서초구 서초동 1588-8,6654,1165053000,서초3동,1165010800,서초동
3210000, 3210000-102-1990-06449 ,19900706,  ,3, 폐업 ,2, 폐업 ,19910312,  ,  ,  ,205431001,563.04,137902, 서울특별시 서초구 잠원동 6-1번지  ,  ,  , 주-호텔리버사이드 ,2.00109E+13, I , 2018-08-31 23:59:59.0 , 관광호텔나이트(카바레) ,201530.4755,446268.2943, 관광호텔나이트(카바레) ,8,6, 기타 , 갑 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,563.04,  ,  ,  ,서울특별시 서초구 잠원동 6-1번지  ,127.0181352,37.5185645,정좌표,1.16501E+18,구주소,서울특별시 서초구 강남대로107길 6,서울특별시 서초구 잠원동 6-1,6524,1165054000,잠원동,1165010600,잠원동
3210000, 3210000-102-1990-06403 ,19900718,  ,3, 폐업 ,2, 폐업 ,20000925,  ,  ,  , 02 5885671 ,138.87,137858, 서울특별시 서초구 서초동 1330-11번지  ,  ,  , 인디안 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,202487.3531,443422.3677, 카바레 ,3,0, 아파트지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,138.87,  ,  ,  ,서울특별시 서초구 서초동 1330-11번지  ,127.0289759,37.4929742,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로78길 56,서울특별시 서초구 서초동 1330-11,6626,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-1990-06406 ,19900905,  ,3, 폐업 ,2, 폐업 ,20001229,  ,  ,  ,2,516.14,137860, 서울특별시 서초구 서초동 1339-1번지  ,  ,  , 몽블랑 ,2.00301E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,202594.605,443029.0883, 카바레 ,3,4, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,516.14,  ,  ,  ,서울특별시 서초구 서초동 1339-1번지  ,127.0301295,37.4894606,정좌표,1.16501E+18,구주소,서울특별시 서초구 효령로 427,서울특별시 서초구 서초동 1339-1,6628,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-1990-06367 ,19900926,  ,3, 폐업 ,2, 폐업 ,19960809,  ,  ,  ,205539971,327.5,137860, 서울특별시 서초구 서초동 1337-24번지  ,  ,  , 봉우 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,  ,  , 룸살롱 ,6,15, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,327.5,  ,  ,  ,서울특별시 서초구 서초동 1337-24번지  ,127.0292569,37.4922286,인근좌표,11650,구주소,,서울특별시 서초구 서초동 1337-24,NULL,,,1165010800,서초동
3210000, 3210000-102-1998-06430 ,19980905,  ,3, 폐업 ,2, 폐업 ,20050119,  ,  ,  ,234810521,407.75,137855, 서울특별시 서초구 서초동 1303-13번지 지하12호 지상1층 102  ,  ,  , 항아리 ,2.00408E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,  ,  , 카바레 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,407.75,  ,  ,  ,서울특별시 서초구 서초동 1303-13번지 지하12호 지상1층 102  ,127.0234124,37.5033715,인근좌표,11650,구주소,,서울특별시 서초구 서초동 1303-13,NULL,,,1165010800,서초동
3210000, 3210000-102-1998-06429 ,19981220,  ,3, 폐업 ,2, 폐업 ,20060213,  ,  ,  , 02 5939800 ,122.49,137828, 서울특별시 서초구 방배동 750-8번지  ,  ,  , 매너룸 비지니스클럽 ,2.00405E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,198676.3077,443999.4666, 카바레 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,122.49,  ,  ,  ,서울특별시 서초구 방배동 750-8번지  ,126.9858202,37.4981891,정좌표,1.16501E+18,구주소,서울특별시 서초구 동광로19길 142,서울특별시 서초구 방배동 750-8,6552,1165059000,방배본동,1165010100,방배동
3210000, 3210000-102-1988-06345 ,19880307,  ,3, 폐업 ,2, 폐업 ,20200106,  ,  ,  ,234447460,229.72,137856, 서울특별시 서초구 서초동 1308-26번지 ~29호 (2층)  , 서울특별시 서초구 서초대로73길 42 (서초동~29호 (2층)) ,6612, 헤르메스 ,2.02001E+13, U , 2020-01-08 02:40:00.0 , 룸살롱 ,202085.1126,444323.8051, 룸살롱 ,10,7, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,229.72,  ,  ,  ,서울특별시 서초구 서초동 1308-26번지 ~29호 (2층)  ,127.0243361,37.5010544,정좌표,1.16501E+18,구주소,서울특별시 서초구 서초대로73길 42,서울특별시 서초구 서초동 1308-26,6612,1165053100,서초4동,1165010800,서초동
3210000, 3210000-102-1988-06460 ,19880323,  ,3, 폐업 ,2, 폐업 ,20000710,  ,  ,  , 02 5813756 ,531.58,137070, 서울특별시 서초구 서초동 1337-18번지 19  ,  ,  , 뉴카네기 ,2.00112E+13, I , 2018-08-31 23:59:59.0 , 카바레 ,202527.752,443334.916, 카바레 ,10,25, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,531.58,  ,  ,  ,서울특별시 서초구 서초동 1337-18번지 19  ,127.0294716,37.4922394,정좌표,1.16501E+18,구주소,서울특별시 서초구 효령로79길 28,서울특별시 서초구 서초동 1337-18,6627,1165052000,서초2동,1165010800,서초동
3210000, 3210000-102-1988-06410 ,19880829,  ,3, 폐업 ,2, 폐업 ,20130530,  ,  ,  ,234743368,152.6,137860, 서울특별시 서초구 서초동 1337-21번지  , 서울특별시 서초구 효령로79길 24 (서초동) ,6627, 메카(MEKA) ,2.01302E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,202552.8606,443288.1004, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,152.6,  ,  ,  ,서울특별시 서초구 서초동 1337-21번지  ,127.0296584,37.4917904,정좌표,1.16501E+18,구주소,서울특별시 서초구 효령로79길 24,서울특별시 서초구 서초동 1337-21,6627,1165052000,서초2동,1165010800,서초동
